url,название,фото,калорийность_ккал,белки_г,жиры_г,углеводы_г,ингредиенты,метод_приготовления,категория,кухня,время_приготовления,время_подготовки,количество_порций,категория_запроса
https://food.ru/recipes/536-dieticheskie-bliny,Диетические блины,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy9yZWNpcGVzLzUzNi9jb3ZlcnMvNFdUYnlmLkpQRw.jpg,98.66,5.89,4.21,8.49,"Кефир 1% 450 мл = 450 г
Куриное яйцо 3 шт. = 180 г
Пшеничная мука хлебопекарная 5 ст. л. = 75 г
Соль 1 щепотка = 1 г
Сода 1 щепотка = 1 г
Фрукты по вкусу
Йогурт 200 мл = 200 г","1. Подготовьте необходимые ингредиенты. Муку предварительно просейте через сито. Достаньте миксер.
2. Начните готовить тесто для диетических блинов. В емкость налейте кефир. Добавьте соду, хорошо перемешайте. Затем добавьте яйцо, взбейте все миксером на низкой скорости. Добавьте щепотку соли и опять перемешайте. Постепенно подсыпайте в тесто муку. Делайте это медленно и постоянно помешивайте. Следите за консистенцией теста. Оно должно быть не слишком жидким.
3. Приступайте к выпеканию блинов. Разогрейте хорошо сковороду. Берите сковороду только с антипригарным покрытием, иначе блинчики будут прилипать. Если все же не получается жарить блины на сухой сковороде, можете немного смазать ее маслом (можно использовать не подсолнечное, а кокосовое масло для жарки). В разогретую сковороду вылейте немного теста (примерно половину половника), распределите его по сковороде при помощи круговых горизонтальных движений. Для удобства используйте специальную лопатку.
4. Жарьте так каждый блинчик по 3-4 минуты с каждой стороны. Следите за тем, чтобы они не подгорали, но при этом были румяными и золотистыми. После этого накройте всю стопку получившихся блинов пленкой или полотенцем, чтобы они не заветрились.
5. Подавайте блинчики с фруктами и йогуртом.",блины,русская,30 мин,15 мин,3 порции,закуски
https://food.ru/recipes/240064-rulet-krasnyi-barhat,Рулет «Красный бархат»,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDI1MDExMy8zaXpkY1MuanBlZw.jpg,244.37,7.84,12.1,26.61,"Куриное яйцо 4 шт. = 240 г
Сахар 150 г
Пшеничная мука хлебопекарная 150 г
Растительное масло 2 ст. л. = 34 г
Кефир 2,5% 2 ст. л. = 36 г
Какао-порошок 1 ст. л. = 25 г
Разрыхлитель теста 1 ч. л. = 5 г
Столовый уксус 9% 2,5 мл = 2,5 г
Соль 1 г
Красный пищевой краситель 2,5 г
Сливки 35% жирности 210 мл = 210 г
Творог 9% жирности 300 г
Сахарная пудра 3 ст. л. = 75 г
Малина 140 г","1. Просейте муку, разрыхлитель и какао-порошок. Подготовьте миски, миксер, погружной блендер. Застелите противень для выпечки размером 30х40 см пергаментной бумагой. Помойте и обсушите ягоды.
2. Разбейте яйца в миску, всыпьте к ним соль. Взбейте все миксером в течение 1 минуты. Насыпьте сахар и взбивайте еще около 5 минут до пышной светлой массы.
3. Влейте в яично-сахарную массу кефир, столовый уксус и растительное масло. Размешайте на низкой скорости миксера.
4. Всыпьте к жидким ингредиентам какао-порошок, разрыхлитель и муку. Замешайте на низкой скорости миксера жидкое бисквитное тесто. Положите пищевой краситель и еще раз перемешайте до однородной консистенции.
5. Разогрейте духовку до 180 °С. Распределите тесто по противню с пергаментом, хорошо разровняйте. Поставьте в духовку и выпекайте бисквит в течение 10-15 минут.
6. Застелите рабочую поверхность новым листом пергамента. Достаньте бисквит из духовки, переверните его и выложите на рабочую поверхность. Снимите старый пергамент. Сверните корж вместе с бумагой в неплотный рулет. Оберните его смоченным в воде тканевым полотенцем и дайте полежать 15 минут.
7. Вылейте в чистую миску холодные сливки, взбейте их, постепенно увеличивая скорость миксера, до устойчивых пиков.
8. Соедините в отдельной миске творог и сахарную пудру. Взбейте их до однородной консистенции погружным блендером. Добавьте к творожной массе взбитые сливки и ложкой перемешайте до однородности.
9. Разверните бисквит, аккуратно удалите пергаментную бумагу. Выложите на корж ровный слой крема. Распределите по бисквиту свежую малину.
10. Сверните в рулет, плотно оберните его фольгой. Положите в холодильник на 6-7 часов, можно на ночь. После этого снимите фольгу и переложите рулет на десертную тарелку.
11. Украсьте рулет взбитыми сливками и кондитерской посыпкой. Дополнительно десерт можно посыпать сахарной пудрой или лепестками миндаля. А можно выложить кондитерские цветы или сухоцветы.",Рулеты с малиной,североамериканская,355 мин,25 мин,6 порций,закуски
https://food.ru/recipes/267555-hot-dog-s-syrnoi-kukuruzoi,Хот-дог с сырной кукурузой,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDI1MTEyNy9za0R5N1kuanBlZw.jpg,250.63,8.87,15.51,18.88,"Булочки для хот-догов 2 шт. = 120 г
Сосиски 2 шт. = 120 г
Кукуруза 100 г
Сыр «голландский» 75 г
Плавленый сыр 40 г
Сливочное масло 1 ч. л. = 8 г
Сливки 20% жирности 2 ст. л. = 50 г
Молотая паприка 1 ч. л. = 3 г
Красный лук 0,25 шт. = 18,75 г
Корнишоны 3 шт. = 30 г
Майонез 1 ст. л. = 25 г
Соус барбекю 1 ст. л. = 25 г","1. Почистите красный лук. Слейте рассол из банки с кукурузой. Подготовьте сковороду.
2. Сделайте на сосисках надрезы и обжарьте до появления румяной корочки.
3. Мелко нарежьте лук и корнишоны.
4. Соедините нарезанные овощи в одной миске. Добавьте майонез и соус барбекю. Хорошо перемешайте.
5. Растопите в сковороде сливочное масло. Выложите в него кукурузу. Натрите и добавьте голландский сыр.
6. Выложите плавленый сыр. Помешивая, дождитесь, когда весь сыр расплавится.
7. Влейте сливки в кукурузно-сырную смесь тонкой струйкой. Хорошо перемешайте до однородности.
8. Надрежьте булочки для хот-догов вдоль, не доходя до конца. Положите внутрь каждой булочки соус с луком и корнишонами.
9. Выложите к соусу по одной сосиске и добавьте сверху кукурузно-сырную смесь. Посыпьте паприкой.
10. Подайте хот-доги с соусами и стаканом любимой газировки.",хот-доги,американская,20 мин,20 мин,2 штуки,закуски
https://food.ru/recipes/231420-stripsy,Куриные стрипсы,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDI0MTAwOS8zeUU0R1EuanBlZw.jpg,362.6,9.58,33.01,11.48,"Куриное филе 200 г
Сахар 0,25 ч. л. = 2 г
Молотая корица 0,25 ч. л. = 0,75 г
Молотый кориандр 0,25 ч. л. = 0,5 г
Молотая куркума 0,3 ч. л. = 0,9 г
Розовый (красный) перец 0,2 ч. л. = 0,6 г
Соль 0,3 ч. л. = 2,1 г
Молотая паприка 0,3 ч. л. = 0,9 г
Лимон 0,3 шт. = 36 г
Мука темпура 2 ст. л. = 50 г
Сухари панко 3 ст. л. = 36 г
Вода 70 мл = 70 г
Растительное масло 1 стакан = 190 г
Сырный соус по вкусу
Кетчуп по вкусу
Пармезан по вкусу","1. Помойте куриное филе, промокните его от излишков влаги бумажным полотенцем. Подготовьте терку, миски и глубокий сотейник.
2. Нарежьте куриное филе длинными ломтиками шириной около 2-2,5 см.
3. Соедините в миске сахар, соль, красный перец, паприку, молотые куркуму, корицу и кориандр. Все тщательно перемешайте до однородной массы.
4. Выложите ломтики куриного филе в смесь специй и пряностей. Хорошо размешайте, чтобы все кусочки курицы равномерно покрылись приправами. Прикройте миску с куриным мясом пищевой пленкой и поставьте в холодильник на 2-3 часа.
5. Снимите цедру с ⅓ лимона при помощи мелкой терки с зубцами. Высыпьте в миску.
6. Всыпьте к лимонной цедре муку темпуру, влейте ⅓ стакана воды комнатной температуры. Тщательно перемешайте, чтобы не оставалось сухих комочков муки.
7. Насыпьте сухари панко на плоскую тарелку. Застелите поднос или тарелку пергаментной бумагой.
8. По очереди окуните все замаринованные в специях кусочки курицы сначала в лимонно-мучной кляр, затем обваляйте со всех сторон в сухарях панко. Разложите запанированные заготовки на подносе или тарелке с пергаментом, поставьте в холодильник на 1-2 часа.
9. Налейте в сотейник рафинированное растительное масло, дайте ему хорошо разогреться на среднем огне. Выложите в горячее масло запанированные заготовки и обжарьте все стрипсы в течение 2-3 минут со всех сторон до золотистой корочки. Застелите широкую тарелку бумажными полотенцами, выложите на них обжаренные стрипсы. Подождите, когда бумага впитает излишки масла, и аккуратно уберите ее с тарелки.
10. Подайте к обжаренным куриным стрипсам сырный соус и кетчуп. Посыпьте сыром.",закуски в кляре,североамериканская,145 мин,25 мин,2 порции,закуски
https://food.ru/recipes/218468-ogurcy-s-medom,Закуска из огурцов с медом,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDI0MDYxMC80SEZadnEuanBlZw.jpg,101.42,0.62,4.01,13.65,"Огурец 3 шт. = 360 г
Мед 2 ст. л. = 56 г
Растительное масло 1 ст. л. = 17 г
Кунжут по вкусу
Красный жгучий перец по вкусу","1. Помойте огурцы, отрежьте кончики. Подготовьте глубокую миску.
2. Немного нагрейте мед в микроволновке, чтобы он стал жидким, и смешайте его с растительным маслом.
3. Нарежьте огурцы кружочками. Положите в миску.
4. Залейте огурцы смесью меда и масла. Тщательно перемешайте, чтобы заправка равномерно распределилась по каждому кусочку. Оставьте мариноваться на 10-15 минут.
5. Еще раз перемешайте огурцы перед подачей. Посыпьте их семенами кунжута и острым перцем.",салаты из огурцов,русская,20 мин,10 мин,2 порции,закуски
https://food.ru/recipes/254440-kesadilja-s-kuricei-v-lavashe,Кесадилья из лаваша с курицей,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDI1MDYxMC9iSFB6Vk4uanBlZw.jpg,210.53,15.22,10.73,13.12,"Твердый сыр 400 г
Армянский лаваш 2 шт. = 200 г
Куриное филе 1 шт. = 200 г
Болгарский перец 1 шт. = 150 г
Помидор 1 шт. = 90 г
Репчатый лук 1 шт. = 80 г
Растительное масло 2 ч. л. = 10 г
Соль по вкусу
Черный перец молотый по вкусу
Сладкая паприка по вкусу
Кинза по желанию
Соус сальса по желанию","1. При необходимости разморозьте куриное филе и промокните его бумажными полотенцами. Помойте овощи и избавьте их от лишней влаги. Подготовьте сковороду.
2. Нарежьте куриное филе на маленькие кусочки. Приправьте солью, черным перцем и сладкой паприкой. Разогрейте сковороду с подсолнечным маслом на среднем огне и выложите курицу. Обжарьте ее до золотистой корочки в течение 5–7 минут.
3. Нарежьте помидор и болгарский перец на небольшие кубики, а лук — полукольцами. Добавьте овощи в сковороду к курице и жарьте еще 5 минут.
4. Возьмите тарелку диаметром 20–22 см. Разложите лаваш на столе и аккуратно вырежьте 4 круга, используя тарелку как шаблон.
5. Крупно натрите сыр. Выложите на лаваш обжаренную курицу с овощами и сырную крошку.
6. Сложите лаваш пополам и обжарьте заготовки на сухой сковороде с обеих сторон по 2–3 минуты, пока сыр не расплавится.
7. Подайте кесадилью горячей, нарезав на треугольники для удобства. Дополните ее сальсой или другим любимым соусом.",кесадилья,мексиканская,30 мин,30 мин,4 штуки,закуски
https://food.ru/recipes/216500-zelenyi-salat-s-apelsinom-brokkoli-i-tomatami-cherri,"Зеленый салат с апельсином, брокколи и томатами черри",https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDI0MDUxNS8zOERaN2EuanBlZw.jpg,61.19,1.82,4.13,5.7,"Брокколи 200 г
Апельсин 1 шт. = 125 г
Помидоры черри 6 шт. = 120 г
Лимон 0,25 шт. = 30 г
Оливковое масло 1 ст. л. = 17 г
Лавровый лист 2 шт. = 2 г
Душистый перец горошком 2 шт. = 2 г
Гималайская соль 0,33 ч. л. = 3,3 г
Черный перец молотый 1 щепотка = 1 г
Перец чили 0,3 шт. = 4,5 г
Базилик по вкусу","1. Помойте брокколи, апельсин, лимон и томаты черри, промокните их бумажными полотенцами. Разделите брокколи на небольшие соцветия. Подготовьте кастрюлю, миски, сито и салатник.
2. Налейте в кастрюлю 1-1,5 л воды. Доведите до кипения на сильном огне. Положите в воду душистый перец, лавровый лист и ⅙ ч.л. соли. Опустите соцветия брокколи, отварите их 2 минуты.
3. Переложите брокколи в миску, залейте ее холодной водой. Охладите капусту 10-15 минут. Откиньте брокколи на сито, чтобы вся вода стекла.
4. Разрежьте апельсин пополам. Выжмите из одной половины сок. Очистите вторую половину от кожуры, разделите ее на дольки и снимите с них кожицу.
5. Отрежьте от лимона ¼ часть, выжмите из нее сок. Разрежьте пополам помидоры черри. Мелко порубите перец чили.
6. Смешайте в чистой миске оливковое масло с лимонным и апельсиновым соком. Приправьте ⅙ ч.л. соли и черным перцем, перемешайте.
7. Выложите в салатник брокколи, помидоры черри и дольки апельсина. Полейте их заправкой.
8. Посыпьте зеленый салат свежим базиликом и перцем чили.",ПП салаты,европейская,35 мин,20 мин,2 порции,закуски
https://food.ru/recipes/1492-kartofel-fri,Картофель фри,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy9yZWNpcGVzLzE0OTIvY292ZXJzLzNMVFVwbi5qcGc.jpg,293.94,1.45,27.44,11.66,"Картошка 800 г
Растительное масло 300 мл = 300 г
Соль 5 г","1. Очистите картофель и нарежьте средними брусками, затем промойте несколько раз под холодной водой и замочите на 1 час, чтобы удалить крахмал с поверхности брусков. Подготовьте фритюр или глубокий сотейник.
2. Хорошенько просушите картофель с помощью бумажных полотенец.
3. Разогрейте растительное масло до 150°C и обжарьте картофель в течение 5 минут.
4. Аккуратно извлеките картофель из масла при помощи шумовки и выложите на бумажное полотенце.
5. Готовый картофель посолите и подавайте.",блюда из картофеля,европейская,90 мин,20 мин,6 порций,закуски
https://food.ru/recipes/162948-kesadilja-s-meksikanskoi-smesiu-i-kuricei,Кесадилья с мексиканской смесью и курицей,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy9yZWNpcGVzLzE2Mjk0OC9jb3ZlcnMvbUE3ckRmLmpwZWc.jpg,153.98,12.88,6.35,16.65,"Куриное филе 350 г
Репчатый лук 2 шт. = 160 г
Мексиканская овощная смесь 200 г
Маринованные помидоры 140 г
Перец чили молотый 0,5 ч. л. = 2,5 г
Растительное масло по желанию
Тортилья 6 шт. = 360 г
Сыр 240 г
Соль по вкусу
Черный перец молотый по вкусу
Соус сальса по вкусу","1. Вымойте и обсушите филе. Очистите лук от шелухи. Откройте банку помидорами, отмерьте необходимое количество.
2. Нарежьте мясо помельче и обжарьте на максимальном огне, помешивая, 5 минут. Посолите и поперчите, переложите на тарелку. Мелко нашинкуйте лук и обжарьте на той же сковороде на среднем огне до золотистости.
3. Выложите к луку курицу, жарьте вместе 2 минуты. После чего включите максимальный огонь и добавьте мексиканскую смесь. Жарьте, не переставая мешать, 2 минуты. Последними добавьте томаты и жарьте еще 1 минуту. После этого снимите начинку с плиты.
4. Натрите сыр. Распределите его равномерно по половине каждой тортильи. Сверху выложите слой начинки и присыпьте еще раз тонким слоем сыра и сушеного перца чили. Накройте второй половиной тортильи и слегка прижмите.
5. Разогрейте сковороду гриль на сильном огне. Обжарьте кесадильи по 1 минуте с каждой стороны.
6. Разрежьте кесадильи на две части для удобства и подайте с любимым соусом.",кесадилья,"латиноамериканская, мексиканская",30 мин,30 мин,6 штук,закуски
https://food.ru/recipes/271499-carskaja-shaurma,Царская шаурма,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDI2MDIyNi80VDhWS3QuanBlZw.jpg,236.99,9.67,15.79,13.21,"Армянский лаваш 1 шт. = 100 г
Куриное филе 1 шт. = 200 г
Помидор 1 шт. = 90 г
Огурец 0,5 шт. = 60 г
Корейская морковь 70 г
Салатные листья 2 шт. = 16 г
Соль 1 ч. л. = 7 г
Черный перец молотый 1 ч. л. = 5 г
Копченая паприка 1 ч. л. = 7 г
Хмели-сунели 1 ч. л. = 3 г
Растительное масло 4 ст. л. = 68 г
Куриное яйцо 1 шт. = 60 г
Панировочные сухари 0,5 стакан = 50 г
Сметана 2 ст. л. = 50 г
Майонез 2 ст. л. = 50 г
Зелень 0,5 пучок = 15 г
Чеснок 3 зубчик = 15 г
Твердый сыр 50 г
Соль 0,5 ч. л. = 3,5 г
Хмели-сунели 0,5 ч. л. = 1,5 г","1. Помойте овощи, зелень и салатные листья. Снимите шелуху с чеснока. Подготовьте сковороду.
2. Промокните курицу бумажным полотенцем от излишков влаги. Всыпьте по 1 ч.л. соли и хмели-сунели, а также перца и паприки. Вотрите специи в мясо пальцами. Сбрызните 2 ст.л. растительного масла.
3. Выложите курицу на хорошо прогретую сковороду. Обжарьте до готовности по 3–4 минуты с каждой стороны. Переложите на тарелку, дайте немного остыть и нарежьте небольшими кубиками.
4. Для соуса смешайте сметану с майонезом. Мелко натрите сыр и добавьте к сметанно-майонезной смеси.
5. Пропустите чеснок через пресс и измельчите свежую зелень. Добавьте в соус вместе с солью и хмели-сунели. Тщательно перемешайте.
6. Нарежьте огурец тонкой соломкой, а помидор — мелкими кубиками.
7. Разложите перед собой тонкий лаваш. Распределите по одному из его краев салатные листья. На салат выложите обжаренную курицу.
8. Полейте курицу соусом. Выложите поверх него огурцы, помидоры и корейскую морковь.
9. Подверните нижний и верхний края шаурмы на начинку, чтобы она не вываливалась. Затем сверните все в плотный рулет. Разбейте яйцо в миску. В блюдце насыпьте панировочные сухари. Обмакните шаурму в яйцо со всех сторон. После обваляйте в панировочных сухарях.
10. Выложите на горячую сковороду с 2 ст.л. растительного масла. Обжарьте до золотистой хрустящей корочки.
11. Разрежьте шаурму поперек по диагонали на две части и подайте с любимыми соусами.",шаурма,интернациональная,30 мин,30 мин,1 порция,закуски
https://food.ru/recipes/2668-zharenye-krevetki,Жареные креветки,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy9yZWNpcGVzLzI2NjgvY292ZXJzLzQ1SmthNy5qcGc.jpg,138.37,16.02,7.84,1.42,"Креветки 500 г
Чеснок 1 зубчик = 5 г
Перец чили 1 шт. = 15 г
Растительное масло 40 г
Соевый соус 30 г
Зелень по вкусу
Кунжут по вкусу","1. Выложите все ингредиенты на стол для удобства приготовления.
2. Перец чили и чеснок нарежьте тонкими пластинами.
3. Снимите панцирь с креветок.
4. В сковороду добавьте растительное масло, разогрейте и выложите креветки.
5. Добавьте к креветкам соевый соус, перец чили, чеснок, перемешайте и обжаривайте 3-4 минуты.
6. Готовые креветки сразу подавайте к столу.
7. При подаче украсьте креветки свежей зеленью, кунжутом и соевым соусом.",закуски из морепродуктов,европейская,15 мин,15 мин,8 порций,закуски
https://food.ru/recipes/261713-gorjachie-tosty-s-chesnochnym-sousom,Горячие тосты с чесночным соусом,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDI1MDkxMS8zeUZBbXQuanBlZw.jpg,197.04,7.62,12.0,14.66,"Тостовый хлеб 2 ломтик = 80 г
Куриное яйцо 2 шт. = 120 г
Полутвердый сыр 30 г
Помидоры черри 4 шт. = 80 г
Зеленый лук 2 перо = 10 г
Укроп 2 веточка = 4 г
Сливочно-чесночный соус 2 ст. л. = 50 г","1. Помойте помидоры, зеленый лук и укроп, промокните их от влаги бумажными полотенцами. Подготовьте небольшую кастрюлю, миску и терку. Застелите противень пергаментной бумагой.
2. Положите яйца в кастрюлю, залейте их водой и доведите до кипения на сильном огне. Уменьшите его до среднего и отварите яйца вкрутую в течение 7–8 минут. Остудите их в холодной воде и очистите от скорлупы.
3. Выложите вареные яйца в миску, разомните их вилкой до средней крошки. Мелко натрите к ним сыр. Нарежьте помидоры кубиками со стороной 4–5 мм, положите их к яйцам и сыру.
4. Отделите от стеблей кисти укропа, мелко их порубите вместе с зеленым луком и добавьте к остальным ингредиентам. Положите к ним сливочно-чесночный соус, все хорошо перемешайте.
5. Поставьте разогреваться духовку до 180 °С. Разложите ломтики хлеба на противне с пергаментной бумагой. Распределите по ним яично-сырную смесь с овощами. Запеките тосты в течение 8–10 минут в зависимости от особенностей духовки.
6. Включите на духовке режим «Гриль» и прогрейте все еще 1 минуту до румяной корочки. Переложите запеченные тосты на сервировочную тарелку.
7. Подайте горячие тосты с чесночным соусом к чашке черного кофе.",тосты,европейская,35 мин,15 мин,2 штуки,закуски
https://food.ru/recipes/203520-ruletiki-s-vetchinoi,Рулетики с сыром и ветчиной,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDI0MDIyNy8zRG9RM0EuanBlZw.jpg,332.85,12.45,27.25,5.58,"Ветчина 150 г
Полутвердый сыр 100 г
Куриное яйцо 1 шт. = 60 г
Чеснок 1 зубчик = 5 г
Майонез 3 ст. л. = 75 г
Зелень 1 пучок = 30 г","1. Помойте куриное яйцо. Сполосните и почистите чеснок, а также обдайте водой и обсушите зелень.
2. Положите куриное яйцо в небольшую кастрюлю. Залейте водой и поставьте его на средний огонь. Варите яйцо 10 минут после закипания.
3. Поместите яйцо под ледяную воду на 15 минут.
4. Очистите куриное яйцо от скорлупы.
5. Натрите яйцо на мелкой терке.
6. Натрите сыр на мелкой терке.
7. Пропустите чеснок через пресс.
8. Мелко покрошите зелень.
9. Положите в миску яйцо, сыр, чеснок и зелень.
10. Добавьте майонез, хорошенько перемешайте начинку.
11. Тонко нарежьте ветчину.
12. На край каждого ломтика ветчины положите немного начинки и сверните рулетом.
13. Выложите рулетики с ветчиной на красивую тарелку и подайте к столу.",закуски из мяса и птицы,русская,20 мин,10 мин,5 штук,закуски
https://food.ru/recipes/5772-domashnie-lukovye-kolca,Домашние луковые кольца,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy9yZWNpcGVzLzU3NzIvY292ZXJzL0x3QllUVi5KUEc.jpg,565.77,5.22,55.33,14.95,"Репчатый лук 3 шт. = 240 г
Твердый сыр 150 г
Пшеничная мука хлебопекарная 150 г
Куриное яйцо 3 шт. = 180 г
Панировочные сухари 200 г
Соль 1 ч. л. = 7 г
Растительное масло 1 л = 1000 г
Кетчуп по желанию
Сметана по желанию","1. Подготовьте продукты. Лук очистите от шелухи и нарежьте толстыми кольцами Сыр нарежьте полосками так, чтобы по высоте они совпадали с колечками лука. С помощью бумажной салфетки уберите лишнюю влагу с полосок сыра.
2. Сформируйте луково-сырные колечки. Делать это лучше на пергаментной бумаге. На лист пергаментной бумаги выложите луковые кольца: сначала большое, а внутрь положите поменьше. Между кольцами поместите полоски сыра, чтобы не осталось промежутков.
3. Сделайте панировку: в миске размешайте яйца с солью, в другую миску насыпьте муку, в третью — панировочные сухари. Обваляйте луковое кольцо с сыром в муке, потом окуните в яичную смесь, а после в панировочные сухари. Затем опять опустите в яичную смесь и вновь в сухари.
4. Пожарьте луковые кольца. Нагрейте в сковороде растительное масло. Масло не должно дымиться. Обжаривайте луковые кольца по 2 минуты с обеих сторон до золотистого цвета. Готовые кольца положите на бумажное полотенце.
5. Подавайте горячими с кетчупом или сметаной.",луковые кольца,европейская,25 мин,25 мин,4 порции,закуски
https://food.ru/recipes/197656-shaurma-s-kuritsei-v-domashnikh-usloviiakh,Домашняя шаурма с курицей,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDIzMTEwNC8zU0xRc1kuanBlZw.jpg,215.24,9.44,15.46,9.35,"Куриное филе 250 г
Растительное масло 3 ст. л. = 51 г
Огурец 100 г
Помидор 120 г
Чеснок 2 зубчик = 10 г
Майонез 3 ст. л. = 75 г
Сметана 3 ст. л. = 75 г
Армянский лаваш 100 г
Копченая паприка по вкусу
Соль по вкусу
Черный перец молотый по вкусу","1. Тщательно вымойте и обсушите куриное филе. После этого очистите мясо от пленок и жилок. Промойте овощи, а также почистите зубчики чеснока. Подготовьте большую сковороду.
2. Разрежьте куриное филе на небольшие ломтики.
3. Сковороду с 2 ст.л. масла разогрейте на огне. Выложите куриное филе и обжарьте его до румяной корочки со всех сторон.
4. Соедините в пиале паприку, соль и перец. Посыпьте курицу смесью специй.
5. Разрежьте помидор на 4 части. Семена удалите, а мякоть нарежьте полосками.
6. Нарежьте огурец небольшой соломкой.
7. Пропустите через пресс зубчики чеснока.
8. Смешайте в небольшой миске чеснок, сметану, майонез и специи по вкусу.
9. Выложите лист лаваша на рабочую поверхность. Смажьте его тонким слоем соуса. Сверху выложите куриное филе небольшой полоской.
10. Рядом с курицей выложите нарезанные овощи. Слегка сбрызните начинку соусом и аккуратно заверните ролл.
11. Разогрейте на сковороде оставшееся масло. Выложите готовую шаурму и обжарьте ее с обеих сторон до появления корочки.
12. Разрежьте горячую шаурму с курицей пополам и выложите на тарелку. А можете завернуть ее в фольгу и взять с собой в школу, офис или на прогулку.",шаурма,"интернациональная, восточная",30 мин,30 мин,1 порция,закуски
https://food.ru/recipes/259232-salat-grechanka,Салат «Гречанка»,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDI1MDgwNy94UnFwYU4uanBlZw.jpg,145.31,3.91,12.93,3.65,"Варено-копченая грудинка 100 г
Шампиньоны 100 г
Помидор 220 г
Оливки без косточки 100 г
Красный лук 0,5 шт. = 37,5 г
Сыр фета 70 г
Майонез по вкусу
Соль по вкусу
Черный перец молотый по вкусу
Маслины по желанию","1. Помойте овощи. Снимите шелуху с лука.
2. Отварите грибы в подсоленной кипящей воде до готовности. На это уйдет в среднем 10–15 минут. Когда шампиньоны станут мягкими, откиньте их на дуршлаг и дайте воде полностью стечь.
3. Нарежьте грудинку небольшими кубиками, а оливки порубите колечками. Переложите в салатник.
4. Нашинкуйте лук полукольцами и также выложите в салатник.
5. Порубите грибы маленькими кубиками и добавьте к остальным ингредиентам.
6. Нарежьте помидоры кусочками произвольного размера. Старайтесь не делать их слишком крупными. Добавьте в салатник.
7. Нарежьте фету кубиками. Дополните салат сыром.
8. Заправьте салат майонезом. Всыпьте соль, перец и хорошо перемешайте, чтобы соус и специи покрыли все ингредиенты.
9. Подайте салат на тарелке, украсив колечками лука и маслинами.",салаты с фетой,русская,15 мин,15 мин,2 порции,закуски
https://food.ru/recipes/17373-zhiulen-s-kuricei-i-gribami-v-tartaletkah,Жюльен с курицей и грибами в тарталетках,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy9yZWNpcGVzLzE3MzczL2NvdmVycy8zVkdkYkIuanBn.jpg,133.78,14.15,6.86,3.3,"Куриное филе 250 г
Шампиньоны 250 г
Тарталетки 6 шт. = 18 г
Твердый сыр 100 г
Сметана 2 ст. л. = 50 г
Соль по вкусу
Черный перец молотый по вкусу
Укроп по желанию","1. Помойте грибы и просушите. Ополосните куриное филе и промокните бумажным полотенцем. Разогрейте духовку до 180 °С.
2. Нарежьте куриное филе маленькими кубиками.
3. Мелко нарежьте шампиньоны.
4. Сыр натрите на мелкой терке.
5. Разогрейте сковороду, влейте растительное масло и выложите курицу и грибы.
6. Обжаривайте курицу с грибами в течение 5 минут на среднем огне. Добавьте сметану.
7. Все перемешайте и тушите 3 минуты. Посолите и поперчите начинку.
8. Выложите тарталетки в форму для запекания. Заполните тарталетки начинкой из курицы и грибов.
9. Посыпьте тарталетки тертым сыром.
10. Отправьте тарталетки запекаться в духовку на 10 минут.
11. Готовый жюльен украсьте веточками укропа.
12. Добавьте в начинку обжаренный лук, так жюльен станет еще вкуснее. Украсьте жюльен маслинами.",жюльен,"европейская, русская",30 мин,10 мин,6 порций,закуски
